#NAME?,One Direction,Best Song Ever,Georgia,Said her name was __ Rose,48390,52350,3960,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
wV1FrqwZyKw,Lady Gaga,Born This Way,religion,In the __ of the insecure,102890,107110,4220,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
WpYeekQkAdc,Black Eyed Peas,Where Is The Love?,strange,"New days are __, is the world insane?",94450,96320,1870,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
WpYeekQkAdc,Black Eyed Peas,Where Is The Love?,images,"Negative __, it's the main criteria",196080,198780,2700,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like a little __,37300,40860,3560,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,40860,43420,2560,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like the look of __,50770,54260,3490,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,54260,56910,2650,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like a little __,105650,109350,3700,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,109350,111920,2570,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like the look of __,119600,122820,3220,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,122820,125840,3020,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like a little __,183280,186630,3350,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,186630,191060,4430,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,danger,Boys they like the look of __,196630,200020,3390,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,stranger,We'll get him falling for a __,200020,202920,2900,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
KJWJfRAGnHc,Karmin,Acapella,magic,"And if the __ ain't right, time to walk",64570,67420,2850,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
KJWJfRAGnHc,Karmin,Acapella,gentleman,"""Daddy always said """"let the __ pay""",101320,104140,2820,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
KJWJfRAGnHc,Karmin,Acapella,magic,"And if the __ ain't right, time to walk",126690,129510,2820,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,algebra,I failed __ and I misused some times,10770,14470,3700,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,gypsy,"You're my neon __, my desert rain",28030,31560,3530,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,Virginia,"Hey West __, hey North Dakota",128400,131470,3070,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,Virginia,"Hey West __, hey North Dakota (Oh why, oh why)",192190,195480,3290,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,13890,15290,1400,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,27830,28860,1030,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,strange,Shouldn't be the reason why you're acting __,59940,61750,1810,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,83410,84750,1340,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,97330,98610,1280,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Don't try to __ it now,104860,106570,1710,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,strange,Shouldn't be the reason why you're acting __,129540,131310,1770,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,152950,154330,1380,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,167070,168290,1220,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,strange,Shouldn't be the reason why you're acting __,199040,200750,1710,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,222470,223910,1440,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
sQgd6MccwZc,Destiny'S Child,Say My Name,change,Why the sudden __,236530,4000,-232530,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
EgT_us6AsDg,Selena Gomez And The Scene,Love You Like A Love Song,magical,"You are __, lyrical, beautiful",93250,97240,3990,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
TGwZ7MNtBFU,Gwen Stefani,Cool,changed,We have __ but we're still the same,94170,98390,4220,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"That it's too late to __, it's too late",48270,56450,8180,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"I said it's too late to __, it's too late",56450,72900,16450,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,angel,Sorry like the __ heaven let me think was you,97590,103210,5620,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"It's too late to __, it's too late",105480,113210,7730,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"I said it's too late to __, it's too late, whoa",113210,140170,26960,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"It's too late to __, it's too late",140170,147860,7690,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"I said it's too late to __, it's too late",147860,155870,8010,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"I said it's too late to __, yeah",155870,164080,8210,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ePyRrb2-fzs,Timbaland,Apologize,apologize,"I said it's too late to __, yeah",164080,172920,8840,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,Imagination,"__, life is your creation.",20240,24130,3890,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,Imagination,"__, life is your creation.",36670,40070,3400,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,Imagination,"__, life is your creation.",75500,79150,3650,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,Imagination,"__, life is your creation.",151430,154770,3340,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,Imagination,"__, life is your creation.",166090,169620,3530,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
2uYs0gJD-LE,M.I.A,Bad Girls,changing,"Cover me, cause I'm __ lanes",78490,80450,1960,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
VV1XWJN3nJo,Natalie Imbruglia,Torn,changed,Illusion never __,62170,64770,2600,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
VV1XWJN3nJo,Natalie Imbruglia,Torn,changed,Illusion never __,116790,119280,2490,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,change,And __ my name,59210,60970,1760,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,change,And __ my name,132340,134760,2420,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
BB0DU4DoPP4,Nickelback,Photograph,change,I know the one thing that would never __,207930,213460,5530,1,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,dangerous,"With the lights out, it's less __",57620,61620,4000,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,contagious,I feel stupid and __,66120,70130,4010,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,dangerous,"With the lights out, it's less __",131750,135750,4000,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,contagious,I feel stupid and __,140010,144010,4000,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,dangerous,"With the lights out, it's less __",221380,225380,4000,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
hTWKbfoikeg,Nirvana,Smells Like Teen Spirit,contagious,I feel stupid and __,229380,233400,4020,0,Feature_Has_Phoneme_Jh_Spelled_G,sounds_jh_zh,sounds_s_ch_jh_zh_w_f,,,,,,
